,ed_num,ed_name,pd_num,pd_sufx,pd_ltr,type,adv_num,site_name,site_name_fr,addr,addr_fr,municipality,municipality_fr,province,post_code,lat,lon,confidence,quality,score,easting,northing
41813,35068,Niagara West,503,0,,Mobile,610,Shorthills Villa Retirement Community,Shorthills Villa Retirement Community,1532 Pelham Street,"1532, rue Pelham",Fonthill,Fonthill,ON,L0S 1E0,43.04661266472388,-79.28550612926264,9.0,PointAddress,99.62,86501809.52109104,55347221.600589275
41814,35068,Niagara West,504,0,,Mobile,602,Evergreen Terrace,Evergreen Terrace,275 Main Street East,"275, rue Main Est",Grimsby,Grimsby,ON,L3M 5N8,43.18503346551974,-79.5249109118818,8.0,PointAddress,100.0,88052688.25296776,56544163.5276184
41815,35068,Niagara West,504,0,,Mobile,602,Lincoln Park Retirement Residence,Lincioln Park Retirement Residence,265 Main Street East,"265, rue Main Est",Grimsby,Grimsby,ON,L3M 1P7,43.185024468261034,-79.52687797293557,9.0,PointAddress,100.0,88066617.95770967,56552735.00804916
41816,35068,Niagara West,504,0,,Mobile,602,Shalom Manor & Gardens,Shalom Manor & Gardens,12 Bartlett Avenue,"12, avenue Bartlett",Grimsby,Grimsby,ON,L3M 4N5,43.186883460153624,-79.52524039751331,8.0,PointAddress,99.62,88053552.21523811,56547981.734890826
41817,35068,Niagara West,505,0,,Mobile,605,Albright Centre,Albright Centre,5050 Hillside Drive,5050 Hillside Drive,Beamsville,Beamsville,ON,L0R 1B0,43.15230572171739,-79.47667513815557,9.0,StreetAddress,100.0,87738671.46573919,56292695.29235399
41818,35068,Niagara West,505,0,,Mobile,605,Edelheim Apartments,Edelheim Apartments,5037 Edelheim Road,5037 Edelheim Road,Beamsville,Beamsville,ON,L0R 1B2,43.148610020228915,-79.47690952246062,9.0,StreetAddress,100.0,87743233.52817708,56288970.319432095
41819,35068,Niagara West,505,0,,Mobile,605,Kilean Lodge,Kilean Lodge,83 Main Street East,"83, rue Main Est",Grimsby,Grimsby,ON,L3M 1N6,43.19091388484601,-79.5555901898264,9.0,PointAddress,100.0,88265719.2339316,56685965.1438845
42048,35070,Nipissing--Timiskaming,7,0,A,Ordinary,600,Navigateur French Public School,École publique des Navigateurs,39 Hessle Street,"39, rue Hessle",New Liskeard,New Liskeard,ON,P0J 1P0,47.51578367268419,-79.67022597619538,9.0,StreetAddress,98.36,85425865.70821652,62707847.287636854
42049,35070,Nipissing--Timiskaming,7,0,B,Mobile,600,Seniors Apartment Building 1,Seniors Apartment Building 1,100 Market Street,"100, rue Market",New Liskeard,New Liskeard,ON,P0J 1P0,47.505614597551435,-79.67587720727619,9.0,StreetAddress,100.0,85474189.22550054,62723239.18658637
42052,35070,Nipissing--Timiskaming,9,0,A,Ordinary,600,Navigateur French Public School,École publique des Navigateurs,39 Hessle Street,"39, rue Hessle",New Liskeard,New Liskeard,ON,P0J 1P0,47.51578367268419,-79.67022597619538,9.0,StreetAddress,98.36,85425865.70821652,62707847.287636854
42053,35070,Nipissing--Timiskaming,9,0,B,Mobile,600,Seniors Apartment Building 2,Seniors Apartment Building 2,154 Market Street,"154, rue Market",New Liskeard,New Liskeard,ON,P0J 1P0,47.50518203443322,-79.67657281553386,9.0,StreetAddress,100.0,85479411.18378493,62726155.810961366
42165,35070,Nipissing--Timiskaming,108,0,A,Ordinary,611,Emmanuel United Church,Emmanuel United Church,395 Lakeshore Drive,395 Lakeshore Drive,North Bay,North Bay,ON,P1A 2C5,46.278592722170956,-79.44608731034647,9.0,PointAddress,100.0,84966034.94908246,60095959.19175735
42166,35070,Nipissing--Timiskaming,108,0,B,Mobile,611,Native People of Nipissing Non-Profit Res. Dev.,Native People of Nipissing Non-Profit Res. Dev.,120 Massey Drive,120 Massey Drive,North Bay,North Bay,ON,P1A 4K9,46.273400984245605,-79.43450913589908,8.0,PointAddress,100.0,84892258.48862639,60035924.968839124
42241,35070,Nipissing--Timiskaming,500,0,,Mobile,600,Lakeside Seniors Apt.,Lakeside Seniors Apt.,105 Market Street,"105, rue Market",New Liskeard,New Liskeard,ON,P0J 1P0,47.50535206957376,-79.67602107126571,9.0,StreetAddress,100.0,85475423.27754371,62723626.66430685
42242,35070,Nipissing--Timiskaming,500,0,,Mobile,600,Northdale Manor Retirement Facility,Northdale Manor,130 Lakeshore Road,130 Lakeshore Road,Temiskaming Shores,Temiskaming Shores,ON,P0J 1P0,47.505130617808355,-79.67839699789387,9.0,PointAddress,99.63,85492143.99463856,62735156.24356222
42243,35070,Nipissing--Timiskaming,501,0,,Mobile,602,Extendicare - Haileybury,Extendicare - Haileybury,143 Bruce Street,"143, rue Bruce",Temiskaming Shores,Temiskaming Shores,ON,P0J 1K0,47.44031358090484,-79.63010836046557,8.0,PointAddress,100.0,85215172.99344951,62415734.592693105
42244,35070,Nipissing--Timiskaming,501,0,,Mobile,602,Minawassi Apartments,Minawassi Apartments,11 Bayview Lane,11 Bayview Lane,Temagami,Temagami,ON,P0H 2H0,47.06293672033913,-79.79080854745739,9.0,StreetAddress,98.38,86678076.4932837,62741544.08600212
42245,35070,Nipissing--Timiskaming,501,0,,Mobile,602,Ronocco House,Ronocco House,5 Bayview Lane,5 Bayview Lane,Temagami,Temagami,ON,P0H 2H0,46.33691100000006,-79.58192299999996,9.0,PostalExt,99.07,85845402.4733181,60806404.3987758
42246,35070,Nipissing--Timiskaming,501,0,,Mobile,602,Royal Canadian Legion Veterans Home,Royal Canadian Legion Veterans Home,259 Gordon Drive,259 Gordon Drive,Haileybury,Haileybury,ON,P0J 1K0,47.43918371014759,-79.6349233262327,9.0,StreetAddress,97.04,85249411.15768918,62438026.241131365
42247,35070,Nipissing--Timiskaming,501,0,,Mobile,602,Temiskaming Lodge,Temiskaming Lodge,100 Bruce Street,"100, rue Bruce",Temiskaming Shores,Temiskaming Shores,ON,P0J 1K0,47.43885566472389,-79.63017864285266,9.0,PointAddress,100.0,85216949.11931628,62414269.19014621
42248,35070,Nipissing--Timiskaming,502,0,,Mobile,607,Westwind Apts 1,Westwind Apts 1,200 Oakwood Avenue,"200, avenue Oakwood",North Bay,North Bay,ON,P1B 9G2,46.3286534616246,-79.46986869317328,8.0,PointAddress,100.0,85084505.53381924,60268528.431508556
42249,35070,Nipissing--Timiskaming,502,0,,Mobile,607,Westwind Apts 2, Westwinds Apts 2,280 Oakwood Avenue,"280, avenue Oakwood",North Bay,North Bay,ON,P1B 9G2,46.32864549826831,-79.47092161209555,8.0,PointAddress,100.0,85091656.74652793,60273426.025785916
42250,35070,Nipissing--Timiskaming,502,0,,Mobile,607,Westwind Village,Westwind Village,122 Massey Drive,122 Massey Drive,North Bay,North Bay,ON,P1A 4L1,46.27366407917315,-79.43345635599258,8.0,PointAddress,100.0,84884934.1999123,60031381.76969654
42251,35070,Nipissing--Timiskaming,503,0,,Mobile,608,Barclay House Retirement Residence,Barclay House Retirement Residence,600 Chippewa Street West,"600, rue Chippewa Ouest",North Bay,North Bay,ON,P1B 9E7,46.32417994310118,-79.44957222750934,8.0,PointAddress,100.0,84950854.96925141,60168572.98240116
42252,35070,Nipissing--Timiskaming,503,0,,Mobile,608,Corpus Christi Court,Corpus Christi Court,1707 Cassells Street West,"1707, rue Cassells Ouest",North Bay,North Bay,ON,P1B 4C6,46.317971495672175,-79.4479995,9.0,PointAddress,99.05,84945502.3801033,60153586.03375514
42253,35070,Nipissing--Timiskaming,503,0,,Mobile,608,St. Joseph's Motherhouse,St. Joseph's Motherhouse,2025 Main Street West,"2025, rue Main Ouest",North Bay,North Bay,ON,P1B 2X6,46.32472054833007,-79.49626111962603,9.0,PointAddress,100.0,85267354.65524319,60386931.24104087
42254,35070,Nipissing--Timiskaming,504,0,,Mobile,608,Cassellholme Home of the Aged,Cassellholme Home of the Aged,400 Olive Street,"400, rue Olive",North Bay,North Bay,ON,P1B 6J4,46.321172968156944,-79.44643674844541,9.0,StreetAddress,100.0,84932220.17587739,60150297.2554079
42255,35070,Nipissing--Timiskaming,504,0,,Mobile,608,Edgewater Apartments - Tenants Only,Edgewater Apartments - Tenants Only,365 Lakeshore Drive,365 Lakeshore Drive,North Bay,North Bay,ON,P1A 3M4,46.280484421288186,-79.44688368838317,9.0,PointAddress,100.0,84969811.85998507,60101993.520171724
42256,35070,Nipissing--Timiskaming,505,0,,Mobile,608,Place St. Vincent,Place St. Vincent,250 Victoria Street East,"250, rue Victoria Est",North Bay,North Bay,ON,P1B 9R2,46.31156930378222,-79.45361616821953,9.0,StreetAddress,100.0,84988928.48848715,60171735.82101369
42257,35070,Nipissing--Timiskaming,505,0,,Mobile,608,Sisters of the Assumption,Soeurs de l'Assomption,990 Wyld Street,"990, rue Wyld",North Bay,North Bay,ON,P1B 2A6,46.312025436320496,-79.4553931557215,9.0,PointAddress,100.0,85000565.85152863,60180556.284633994
42258,35070,Nipissing--Timiskaming,506,0,,Mobile,608,Golden Age Tower - Tenants Only,Golden Age Tower - Tenants Only,135 Worthington Street West,"135, rue Worthington Ouest",North Bay,North Bay,ON,P1B 8M6,46.31188635247281,-79.46230450516455,9.0,PointAddress,100.0,85047491.29046701,60212517.40994941
42259,35070,Nipissing--Timiskaming,506,0,,Mobile,608,Marina Point Retirement Village,Marina Point Retirement Village,225 Oak Street West,"225, rue Oak Ouest",North Bay,North Bay,ON,P1B 0A9,46.311424841613714,-79.46592600506348,9.0,StreetAddress,100.0,85072434.01944807,60228798.78194643
42260,35070,Nipissing--Timiskaming,507,0,,Mobile,608,The Empire,The Empire,425 Fraser Street,"425, rue Fraser",North Bay,North Bay,ON,P1B 3X1,46.312794578106235,-79.46398732595664,9.0,PointAddress,100.0,85058123.98237744,60221473.52873104
42261,35070,Nipissing--Timiskaming,507,0,,Mobile,608,Waters Edge,Waters Edge,401 William Street,"401, rue William",North Bay,North Bay,ON,P1A 1X5,46.278803148479476,-79.44745349878791,9.0,PointAddress,100.0,84975092.01671085,60102553.11735751
42262,35070,Nipissing--Timiskaming,508,0,,Mobile,615,Eastholme Home for the Aged,Eastholme Centre d'accueil,62 Big Bend Road,62 Big Bend Road,Powassan,Powassan,ON,P0H 1Z0,46.079054298084145,-79.35906511045077,9.0,PointAddress,98.38,84550176.46740875,59450192.23590098
42263,35070,Nipissing--Timiskaming,508,0,,Mobile,615,Eides Residential Homes,Eides Residential Homes,532 Main Street,"532, rue Main",Powassan,Powassan,ON,P0H 1Z0,46.07968917958328,-79.36022805130159,9.0,PointAddress,100.0,84557400.59242734,59456257.827399336
42264,35070,Nipissing--Timiskaming,508,0,,Mobile,615,Lady Isabella Nursing Home,Centre d'accueil Lady Isabella,102 Corkery Street,"102, rue Corkery",Trout Creek,Trout Creek,ON,P0H 2L0,45.99001125325712,-79.36051083403625,9.0,StreetAddress,100.0,84634461.31610447,59347011.43285063
42265,35070,Nipissing--Timiskaming,508,0,,Mobile,615,The Pines,The Pines,325 Catherine Avenue,"325, avenue Catherine",Powassan,Powassan,ON,P0H 1Z0,46.07611800000005,-79.34871949999996,9.0,PostalExt,99.0,84483702.84008755,59399624.39916545
42266,35070,Nipissing--Timiskaming,509,0,,Mobile,612,Algonquin Nursing Home,Centre d'accueil Algonquin,231 Tenth Street,"231, rue Tenth",Mattawa,Mattawa,ON,P0H 1V0,46.31339422315192,-78.71977759227315,9.0,PointAddress,100.0,80328895.67159157,56975754.10548494
42267,35070,Nipissing--Timiskaming,509,0,,Mobile,612,Nipissing Manor Nursing Care,Centre d'accueil Nipissing,1202 Highway 94,1202 Highway 94,Corbeil,Corbeil,ON,P0H 1K0,46.24154094705446,-79.34719274207959,9.0,StreetAddress,100.0,84334631.4085547,59596091.43063575
42292,35071,Northumberland--Peterborough South,8,0,A,Ordinary,604,Campbellford District High School,Campbellford District High School,119 Ranney Street North,"119, rue Ranney Nord",Campbellford,Campbellford,ON,K0L 1L0,44.31173534766412,-77.79327001222194,9.0,StreetAddress,100.0,76664355.52873474,51265188.88231394
42293,35071,Northumberland--Peterborough South,8,0,B,Mobile,604,Campbellford Memorial Multicare Lodge,Campbellford Memorial Multicare Lodge,174 Oliver Road,174 Oliver Road,Campbellford,Campbellford,ON,K0L 1L0,44.31293561706192,-77.78930254547953,9.0,StreetAddress,100.0,76642728.5511942,51253197.401791416
42532,35071,Northumberland--Peterborough South,501,0,,Mobile,602,Maple View Retirement Centre,Maple View Retirement Centre,2281 County Road 45,2281 County Road 45,Norwood,Norwood,ON,K0L 2V0,44.376800290162954,-77.97525311632519,9.0,StreetAddress,100.0,77584312.10535625,51958180.12975236
42533,35071,Northumberland--Peterborough South,501,0,,Mobile,602,Pleasant Meadow Manor,Pleasant Meadow Manor,99 Alma Street,"99, rue Alma",Norwood,Norwood,ON,K0L 2V0,44.379479812049524,-77.96768750279861,9.0,PointAddress,100.0,77541661.13094448,51935017.27604923
42534,35071,Northumberland--Peterborough South,502,0,,Mobile,605,Golden Pond Retirement Residence,Golden Pond Retirement Residence,387 Goodrich-Loomis Road,387 Goodrich-Loomis Road,Codrington,Codrington,ON,K0K 1R0,44.127843000000055,-77.78437999999996,9.0,PostalExt,93.41,76748068.49653757,51031577.961582236
42535,35071,Northumberland--Peterborough South,502,0,,Mobile,605,Mill Creek Manor,Mill Creek Manor,140 Church Street,"140, rue Church",Warkworth,Warkworth,ON,K0K 3K0,44.20292467384182,-77.88006817317799,9.0,PointAddress,100.0,77199763.0691918,51437286.13271575
42536,35071,Northumberland--Peterborough South,502,0,,Mobile,605,Warkworth Place,Centre d'accueil communautaire de Warkworth,97 Mill Street,"97, rue Mill",Warkworth,Warkworth,ON,K0K 3K0,44.198064010271786,-77.89303995865308,9.0,PointAddress,100.0,77272245.74430253,51475940.45486197
42537,35071,Northumberland--Peterborough South,503,0,,Mobile,607,Applefest Lodge,Pavillon Applefest,120 Elizabeth Street,"120, rue Elizabeth",Brighton,Brighton,ON,K0K 1H0,44.04374830293065,-77.72776517669774,8.0,PointAddress,100.0,76511801.26517934,50750458.13216267
42538,35071,Northumberland--Peterborough South,503,0,,Mobile,607,Maplewood Brighton Nursing Home,Centre d'accueil Maplewood Brighton,12 Maplewood Avenue,"12, avenue Maplewood",Brighton,Brighton,ON,K0K 1H0,44.03972148925578,-77.74380728982982,9.0,StreetAddress,100.0,76598138.93346794,50799051.04839423
42539,35071,Northumberland--Peterborough South,504,0,,Mobile,615,Cobourg Extendicare,Cobourg Extendicare,130 Densmore Road,130 Densmore Road,Cobourg,Cobourg,ON,K9A 4J9,43.98537193445602,-78.1688858238107,9.0,StreetAddress,100.0,78928369.1315113,52192010.13488984
42540,35071,Northumberland--Peterborough South,504,0,,Mobile,615,Cobourg Retirement Residence,Cobourg Retirement Residence,310 Division Street,"310, rue Division",Cobourg,Cobourg,ON,K9A 3R3,43.96182530420098,-78.16631690045617,9.0,PointAddress,100.0,78931110.40405945,52156010.19814517
42541,35071,Northumberland--Peterborough South,505,0,,Mobile,615,Streamway Villa Nursing Home,Centre d'accueil Villa Streamway,19 James Street West,"19, rue James Ouest",Cobourg,Cobourg,ON,K9A 2J8,43.962403823158006,-78.16785290186981,9.0,PointAddress,100.0,78939254.53842191,52162096.32465841
42542,35071,Northumberland--Peterborough South,505,0,,Mobile,615,Victoria Retirement Living Centre,Victoria Retirement Living Centre,100 University Avenue East,"100, avenue University Est",Cobourg,Cobourg,ON,K9A 1C8,43.964980100236325,-78.16457598739095,9.0,PointAddress,100.0,78919122.37913395,52153470.45428659
42543,35071,Northumberland--Peterborough South,506,0,,Mobile,617,Port Hope Extendicare,Port Hope Extendicare,360 Croft Street,"360, rue Croft",Port Hope,Port Hope,ON,L1A 4K8,43.96680600000006,-78.28265149999996,9.0,PostalExt,99.0,79582050.55310045,52576412.54205592
42544,35071,Northumberland--Peterborough South,506,0,,Mobile,617,Tower of Port Hope Retirement Residence,Tower of Port Hope Retirement Residence,164 Peter Street,"164, rue Peter",Port Hope,Port Hope,ON,L1A 1C6,43.951653079981206,-78.27769378980291,8.0,PointAddress,100.0,79564975.27826832,52541104.00320877
42545,35071,Northumberland--Peterborough South,507,0,,Mobile,617,Community Nursing Home,Centre d'accueil communautaire,20 Hope Street South,"20, rue Hope Sud",Port Hope,Port Hope,ON,L1A 2M8,43.95461797796114,-78.28803516438985,9.0,StreetAddress,100.0,79621550.57360953,52581724.933749415
42546,35071,Northumberland--Peterborough South,507,0,,Mobile,617,Roseglen Village for Seniors,Roseglen Village for Seniors,53 Wellington Street,"53, rue Wellington",Port Hope,Port Hope,ON,L1A 2M5,43.9663361493162,-78.28813431415564,9.0,PointAddress,100.0,79613546.48731142,52595607.68896351
42547,35071,Northumberland--Peterborough South,508,0,,Mobile,617,Fosterbrook Long Term Care Facility,Fosterbrook Long Term Care Facility,330 King Avenue West,"330, avenue King Ouest",Newcastle,Newcastle,ON,L1B 1G9,43.916030158520115,-78.59508623593385,9.0,PointAddress,100.0,81440450.81961608,53669722.4811365
42548,35071,Northumberland--Peterborough South,508,0,,Mobile,617,Regency Manor Retirement Home,Regency Manor Retirement Home,66 Dorset Street East,"66, rue Dorset Est",Port Hope,Port Hope,ON,L1A 1E3,43.95036395423833,-78.28786888386507,9.0,PointAddress,100.0,79623714.94494441,52576215.75204303
42783,35072,Oakville,200,0,A,Ordinary,613,"Royal Canadian Legion, Branch 486","La Légion Royale Canadienne, filiale 486",79 Jones Street,"79, rue Jones",Oakville,Oakville,ON,L6L 3E6,43.3952594521322,-79.70922758644475,9.0,PointAddress,100.0,89209206.80841875,57636540.43692403
42784,35072,Oakville,200,0,B,Mobile,613,Amica at Oakville,Amica at Oakville,160 Bronte Road,160 Bronte Road,Oakville,Oakville,ON,L6L 3C1,43.39488469135563,-79.71424006079397,9.0,PointAddress,100.0,89246137.46003225,57658798.41996536
42808,35072,Oakville,500,0,,Mobile,602,Queens Avenue Retirement Residence,Maison de retraite Queens Avenue,1056 Queens Avenue,"1056, avenue Queens",Oakville,Oakville,ON,L6H 6R3,43.46402735330953,-79.68944323951187,9.0,PointAddress,100.0,89009280.99775043,57636520.56317375
42809,35072,Oakville,500,0,,Mobile,602,Sunrise Senior Living,Sunrise Senior Living,456 Trafalgar Road,456 Trafalgar Road,Oakville,Oakville,ON,L6J 7X1,43.45436223313522,-79.68004583807475,9.0,PointAddress,100.0,88948825.2681144,57581437.94508175
42810,35072,Oakville,500,0,,Mobile,602,Wyndham Manor Extendacare,Manoir Wyndham Extendacare,291 Reynolds Street,"291, rue Reynolds",Oakville,Oakville,ON,L6J 3L5,43.45228635388644,-79.67285445876864,9.0,PointAddress,100.0,88898326.5683512,57546266.10403763
42811,35072,Oakville,501,0,,Mobile,607,Churchill Place Retirement Residence,Maison de retraite Churchill Place,345 Church Street,"345, rue Church",Oakville,Oakville,ON,L6J 7G4,43.44933997030984,-79.66578088594255,9.0,PointAddress,100.0,88849451.42981575,57510540.167316005
42812,35072,Oakville,501,0,,Mobile,607,Howard Caine Apartments,Appartements Howard Caine,259 Robinson Street,"259, rue Robinson",Oakville,Oakville,ON,L6J 6G8,43.44647877713656,-79.66615127950249,9.0,PointAddress,100.0,88854447.20015197,57508491.27375574
42813,35072,Oakville,501,0,,Mobile,607,Trafalgar Lodge,Pavillon Trafalgar,299 Randall Street,"299, rue Randall",Oakville,Oakville,ON,L6J 6B4,43.44880986095559,-79.66760100251015,9.0,PointAddress,100.0,88863063.29995771,57518054.279924825
42814,35072,Oakville,502,0,,Mobile,611,Delmanor Glen Abbey,Delmanor Glen Abbey,1459 Nottinghill Gate,1459 Nottinghill Gate,Oakville,Oakville,ON,L6M 4W1,43.44482070220431,-79.73136085983039,9.0,PointAddress,100.0,89330919.38208412,57801933.33009756
42815,35072,Oakville,502,0,,Mobile,611,Vistamere Retirement Home,Maison de retraite Vistamere,380 Sherin Drive,380 Sherin Drive,Oakville,Oakville,ON,L6L 4J3,43.4163267979399,-79.70494993395457,9.0,PointAddress,100.0,89160902.78862604,57644625.24837799
42971,35073,Oakville North--Burlington,133,0,A,Ordinary,612,Mainway Recreation Centre,Centre récréatif Mainway,4015 Mainway,4015 Mainway,Burlington,Burlington,ON,L7M 2L7,43.37344082128209,-79.79437779551573,9.0,PointAddress,100.0,89853851.03958717,57997145.442220405
42972,35073,Oakville North--Burlington,133,0,B,Mobile,612,Heritage Place,Place de Heritage,4081 Kilmer Drive,4081 Kilmer Drive,Burlington,Burlington,ON,L7M 5B6,43.37918973443331,-79.80100277401988,9.0,PointAddress,100.0,89898351.68675603,58035240.59120724
